"state","year","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep","real_dem","real_rep","candidate","logp","id","row_id","Abbrev","week"
"Louisiana","2020","2020-11-03","2020-09-20","2020-10-18",2020-10-04,"SurveyMonkey",2445,40,58,39.9,58.5,"R",-0.00858374369139144,2532,6654,"LA",5
"Louisiana","2020","2020-11-03","2020-09-19","2020-10-17",2020-10-03,"SurveyMonkey",2425,44,53,39.9,58.5,"R",-0.098734840685689,2533,6655,"LA",5
"Louisiana","2020","2020-11-03","2020-09-19","2020-10-17",2020-10-03,"SurveyMonkey",2425,40,58,39.9,58.5,"R",-0.00858374369139144,2534,6656,"LA",5
"Louisiana","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2413,44,53,39.9,58.5,"R",-0.098734840685689,2535,6657,"LA",5
"Louisiana","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",2413,40,58,39.9,58.5,"R",-0.00858374369139144,2536,6658,"LA",5
"Louisiana","2020","2020-11-03","2020-09-17","2020-10-15",2020-10-01,"SurveyMonkey",2370,44,53,39.9,58.5,"R",-0.098734840685689,2537,6659,"LA",5
"Louisiana","2020","2020-11-03","2020-09-17","2020-10-15",2020-10-01,"SurveyMonkey",2370,40,57,39.9,58.5,"R",-0.0259754864032607,2538,6660,"LA",5
"Louisiana","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",2325,44,53,39.9,58.5,"R",-0.098734840685689,2539,6661,"LA",5
"Louisiana","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",2325,40,58,39.9,58.5,"R",-0.00858374369139144,2540,6662,"LA",5
"Louisiana","2020","2020-11-03","2020-10-04","2020-10-06",2020-10-05,"Trafalgar Group",1048,35.9,54.1,39.9,58.5,"R",-0.0781925683853749,2541,6663,"LA",5
"Maine","2020","2020-11-03","2020-10-29","2020-11-02",2020-10-31,"Change Research",1024,52,40,53.1,44,"R",-0.0953101798043249,2542,6664,"ME",1
"Maine","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1183,56,41,53.1,44,"R",-0.0706175672139534,2543,6665,"ME",2
"Maine","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",1183,56,42,53.1,44,"R",-0.0465200156348928,2544,6666,"ME",2
"Maine","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",611,54.3,42.9,53.1,44,"R",-0.0253178079842899,2545,6667,"ME",1
"Maine","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",1242,56,41,53.1,44,"R",-0.0706175672139534,2546,6668,"ME",2
"Maine","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",1242,56,42,53.1,44,"R",-0.0465200156348928,2547,6669,"ME",2
"Maine","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1248,56,42,53.1,44,"R",-0.0465200156348928,2548,6670,"ME",2
"Maine","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",1248,55,43,53.1,44,"R",-0.0229895182246987,2549,6671,"ME",2
"Maine","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",1215,56,42,53.1,44,"R",-0.0465200156348928,2550,6672,"ME",2
"Maine","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",1215,55,43,53.1,44,"R",-0.0229895182246987,2551,6673,"ME",2
"Maine","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",1995,56,42,53.1,44,"R",-0.0465200156348928,2552,6674,"ME",3
"Maine","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",1995,56,43,53.1,44,"R",-0.0229895182246987,2553,6675,"ME",3
"Maine","2020","2020-11-03","2020-10-23","2020-10-27",2020-10-25,"SurveyUSA",1007,53,40,53.1,44,"R",-0.0953101798043249,2554,6676,"ME",2
"Maine","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",1916,56,42,53.1,44,"R",-0.0465200156348928,2555,6677,"ME",4
"Maine","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",1916,56,43,53.1,44,"R",-0.0229895182246987,2556,6678,"ME",4
"Maine","2020","2020-11-03","2020-10-21","2020-10-25",2020-10-23,"Colby College",879,51,38,53.1,44,"R",-0.146603474191875,2557,6679,"ME",2
"Maine","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",1749,56,42,53.1,44,"R",-0.0465200156348928,2558,6680,"ME",4
"Maine","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",1749,56,42,53.1,44,"R",-0.0465200156348928,2559,6681,"ME",4
"Maine","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",1743,56,42,53.1,44,"R",-0.0465200156348928,2560,6682,"ME",4
"Maine","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",1743,56,42,53.1,44,"R",-0.0465200156348928,2561,6683,"ME",4
"Maine","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",1779,57,41,53.1,44,"R",-0.0706175672139534,2562,6684,"ME",4
"Maine","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",1779,56,42,53.1,44,"R",-0.0465200156348928,2563,6685,"ME",4
"Maine","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",1709,56,42,53.1,44,"R",-0.0465200156348928,2564,6686,"ME",4
"Maine","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",1709,56,43,53.1,44,"R",-0.0229895182246987,2565,6687,"ME",4
"Maine","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",1649,56,42,53.1,44,"R",-0.0465200156348928,2566,6688,"ME",4
"Maine","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",1649,56,43,53.1,44,"R",-0.0229895182246987,2567,6689,"ME",4
"Maine","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",1501,56,43,53.1,44,"R",-0.0229895182246987,2568,6690,"ME",5
"Maine","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",1501,56,43,53.1,44,"R",-0.0229895182246987,2569,6691,"ME",5
"Maine","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",1430,56,43,53.1,44,"R",-0.0229895182246987,2570,6692,"ME",5
"Maine","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",1430,56,43,53.1,44,"R",-0.0229895182246987,2571,6693,"ME",5
"Maine","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",1389,56,43,53.1,44,"R",-0.0229895182246987,2572,6694,"ME",5
"Maine","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",1389,56,43,53.1,44,"R",-0.0229895182246987,2573,6695,"ME",5
"Maine","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",1365,56,42,53.1,44,"R",-0.0465200156348928,2574,6696,"ME",5
"Maine","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",1365,56,43,53.1,44,"R",-0.0229895182246987,2575,6697,"ME",5
"Maine","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",1321,56,42,53.1,44,"R",-0.0465200156348928,2576,6698,"ME",5
"Maine","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",1321,56,42,53.1,44,"R",-0.0465200156348928,2577,6699,"ME",5
"Maine","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",1239,57,41,53.1,44,"R",-0.0706175672139534,2578,6700,"ME",5
"Maine","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",1239,57,42,53.1,44,"R",-0.0465200156348928,2579,6701,"ME",5
"Maine","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",1172,57,41,53.1,44,"R",-0.0706175672139534,2580,6702,"ME",5
"Maine","2020","2020-11-03","2020-09-16","2020-10-14",2020-09-30,"SurveyMonkey",1172,57,42,53.1,44,"R",-0.0465200156348928,2581,6703,"ME",5
"Maine","2020","2020-11-03","2020-10-02","2020-10-06",2020-10-04,"Pan Atlantic Research",600,50.3,39.7,53.1,44,"R",-0.102838446225116,2582,6704,"ME",5
"Maryland","2020","2020-11-03","2020-10-23","2020-11-01",2020-10-27,"Swayable",503,67,31.1,65.4,32.2,"R",-0.0347586333651742,2583,6705,"MD",2
"Maryland","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2918,66,30,65.4,32.2,"R",-0.0707690708882074,2584,6706,"MD",2
"Maryland","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",2918,65,32,65.4,32.2,"R",-0.0062305497506362,2585,6707,"MD",2
"Maryland","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",3150,66,30,65.4,32.2,"R",-0.0707690708882074,2586,6708,"MD",2
"Maryland","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",3150,66,31,65.4,32.2,"R",-0.0379792480652165,2587,6709,"MD",2
"Maryland","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",3154,67,30,65.4,32.2,"R",-0.0707690708882074,2588,6710,"MD",2
"Maryland","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",3154,66,31,65.4,32.2,"R",-0.0379792480652165,2589,6711,"MD",2
"Maryland","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",3185,67,30,65.4,32.2,"R",-0.0707690708882074,2590,6712,"MD",2
"Maryland","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",3185,66,31,65.4,32.2,"R",-0.0379792480652165,2591,6713,"MD",2
"Maryland","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",5820,67,30,65.4,32.2,"R",-0.0707690708882074,2592,6714,"MD",3
"Maryland","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",5820,66,32,65.4,32.2,"R",-0.0062305497506362,2593,6715,"MD",3
"Maryland","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",5665,67,30,65.4,32.2,"R",-0.0707690708882074,2594,6716,"MD",4
"Maryland","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",5665,67,31,65.4,32.2,"R",-0.0379792480652165,2595,6717,"MD",4
"Maryland","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",5456,67,30,65.4,32.2,"R",-0.0707690708882074,2596,6718,"MD",4
"Maryland","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",5456,67,32,65.4,32.2,"R",-0.0062305497506362,2597,6719,"MD",4
"Maryland","2020","2020-11-03","2020-10-19","2020-10-24",2020-10-21,"Gonzales Research & Marketing Strategies Inc.",820,58,32.9,65.4,32.2,"R",0.0215062052209635,2598,6720,"MD",2
"Maryland","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",5359,67,30,65.4,32.2,"R",-0.0707690708882074,2599,6721,"MD",4
"Maryland","2020","2020-11-03","2020-09-26","2020-10-24",2020-10-10,"SurveyMonkey",5359,66,32,65.4,32.2,"R",-0.0062305497506362,2600,6722,"MD",4
"Maryland","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",5324,67,30,65.4,32.2,"R",-0.0707690708882074,2601,6723,"MD",4
"Maryland","2020","2020-11-03","2020-09-26","2020-10-23",2020-10-09,"SurveyMonkey",5324,66,32,65.4,32.2,"R",-0.0062305497506362,2602,6724,"MD",4
"Maryland","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",5194,67,30,65.4,32.2,"R",-0.0707690708882074,2603,6725,"MD",4
"Maryland","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",5194,66,32,65.4,32.2,"R",-0.0062305497506362,2604,6726,"MD",4
"Maryland","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",4892,67,30,65.4,32.2,"R",-0.0707690708882074,2605,6727,"MD",4
"Maryland","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",4892,67,32,65.4,32.2,"R",-0.0062305497506362,2606,6728,"MD",4
"Maryland","2020","2020-11-03","2020-09-22","2020-10-20",2020-10-06,"SurveyMonkey",4780,67,30,65.4,32.2,"R",-0.0707690708882074,2607,6729,"MD",5
"Maryland","2020","2020-11-03","2020-09-22","2020-10-20",2020-10-06,"SurveyMonkey",4780,67,32,65.4,32.2,"R",-0.0062305497506362,2608,6730,"MD",5
"Maryland","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4647,67,31,65.4,32.2,"R",-0.0379792480652165,2609,6731,"MD",5
"Maryland","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4647,66,32,65.4,32.2,"R",-0.0062305497506362,2610,6732,"MD",5
"Maryland","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",4483,67,31,65.4,32.2,"R",-0.0379792480652165,2611,6733,"MD",5
"Maryland","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",4483,66,32,65.4,32.2,"R",-0.0062305497506362,2612,6734,"MD",5
"Maryland","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",4385,67,31,65.4,32.2,"R",-0.0379792480652165,2613,6735,"MD",5
"Maryland","2020","2020-11-03","2020-09-20","2020-10-17",2020-10-03,"SurveyMonkey",4385,66,32,65.4,32.2,"R",-0.0062305497506362,2614,6736,"MD",5
"Maryland","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",4302,67,31,65.4,32.2,"R",-0.0379792480652165,2615,6737,"MD",5
"Maryland","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",4302,66,32,65.4,32.2,"R",-0.0062305497506362,2616,6738,"MD",5
"Maryland","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",4105,67,31,65.4,32.2,"R",-0.0379792480652165,2617,6739,"MD",5
"Maryland","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",4105,67,32,65.4,32.2,"R",-0.0062305497506362,2618,6740,"MD",5
"Maryland","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3878,67,31,65.4,32.2,"R",-0.0379792480652165,2619,6741,"MD",5
"Maryland","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3878,66,32,65.4,32.2,"R",-0.0062305497506362,2620,6742,"MD",5
"Maryland","2020","2020-11-03","2020-09-30","2020-10-04",2020-10-02,"Goucher College",776,61,30,65.4,32.2,"R",-0.0707690708882074,2621,6743,"MD",5
"Maryland","2020","2020-11-03","2020-09-29","2020-10-01",2020-09-30,"Change Research",650,61,32,65.4,32.2,"R",-0.0062305497506362,2622,6744,"MD",5
"Massachusetts","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",3293,68,29,65.6,32.1,"R",-0.101560200149496,2623,6745,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",3293,69,29,65.6,32.1,"R",-0.101560200149496,2624,6746,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",3462,68,29,65.6,32.1,"R",-0.101560200149496,2625,6747,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",3462,68,29,65.6,32.1,"R",-0.101560200149496,2626,6748,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-23","2020-10-30",2020-10-26,"MassINC Polling Group",929,62,28,65.6,32.1,"R",-0.136651519960766,2627,6749,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",3432,68,29,65.6,32.1,"R",-0.101560200149496,2628,6750,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",3432,68,29,65.6,32.1,"R",-0.101560200149496,2629,6751,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",3445,68,29,65.6,32.1,"R",-0.101560200149496,2630,6752,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-16","2020-10-29",2020-10-22,"SurveyMonkey",3445,68,29,65.6,32.1,"R",-0.101560200149496,2631,6753,"MA",2
"Massachusetts","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",5848,69,28,65.6,32.1,"R",-0.136651519960766,2632,6754,"MA",3
"Massachusetts","2020","2020-11-03","2020-10-01","2020-10-28",2020-10-14,"SurveyMonkey",5848,70,28,65.6,32.1,"R",-0.136651519960766,2633,6755,"MA",3
"Massachusetts","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",5647,69,29,65.6,32.1,"R",-0.101560200149496,2634,6756,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-30","2020-10-27",2020-10-13,"SurveyMonkey",5647,70,28,65.6,32.1,"R",-0.136651519960766,2635,6757,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",5310,69,28,65.6,32.1,"R",-0.136651519960766,2636,6758,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-28","2020-10-25",2020-10-11,"SurveyMonkey",5310,70,28,65.6,32.1,"R",-0.136651519960766,2637,6759,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",5248,69,28,65.6,32.1,"R",-0.136651519960766,2638,6760,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-27","2020-10-24",2020-10-10,"SurveyMonkey",5248,70,28,65.6,32.1,"R",-0.136651519960766,2639,6761,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-25","2020-10-23",2020-10-09,"SurveyMonkey",5198,69,28,65.6,32.1,"R",-0.136651519960766,2640,6762,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-25","2020-10-23",2020-10-09,"SurveyMonkey",5198,70,28,65.6,32.1,"R",-0.136651519960766,2641,6763,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",5133,69,28,65.6,32.1,"R",-0.136651519960766,2642,6764,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-25","2020-10-22",2020-10-08,"SurveyMonkey",5133,70,28,65.6,32.1,"R",-0.136651519960766,2643,6765,"MA",4
"Massachusetts","2020","2020-11-03","2020-10-14","2020-10-21",2020-10-17,"YouGov",713,64,29,65.6,32.1,"R",-0.101560200149496,2644,6766,"MA",3
"Massachusetts","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",5030,69,28,65.6,32.1,"R",-0.136651519960766,2645,6767,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-24","2020-10-21",2020-10-07,"SurveyMonkey",5030,70,28,65.6,32.1,"R",-0.136651519960766,2646,6768,"MA",4
"Massachusetts","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",4820,69,28,65.6,32.1,"R",-0.136651519960766,2647,6769,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-23","2020-10-20",2020-10-06,"SurveyMonkey",4820,70,28,65.6,32.1,"R",-0.136651519960766,2648,6770,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4600,69,29,65.6,32.1,"R",-0.101560200149496,2649,6771,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-22","2020-10-19",2020-10-05,"SurveyMonkey",4600,69,29,65.6,32.1,"R",-0.101560200149496,2650,6772,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",4467,69,29,65.6,32.1,"R",-0.101560200149496,2651,6773,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-21","2020-10-18",2020-10-04,"SurveyMonkey",4467,70,29,65.6,32.1,"R",-0.101560200149496,2652,6774,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-19","2020-10-17",2020-10-03,"SurveyMonkey",4405,69,29,65.6,32.1,"R",-0.101560200149496,2653,6775,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-19","2020-10-17",2020-10-03,"SurveyMonkey",4405,70,28,65.6,32.1,"R",-0.136651519960766,2654,6776,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",4325,69,29,65.6,32.1,"R",-0.101560200149496,2655,6777,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-19","2020-10-16",2020-10-02,"SurveyMonkey",4325,70,29,65.6,32.1,"R",-0.101560200149496,2656,6778,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",4077,69,29,65.6,32.1,"R",-0.101560200149496,2657,6779,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-18","2020-10-15",2020-10-01,"SurveyMonkey",4077,69,29,65.6,32.1,"R",-0.101560200149496,2658,6780,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3871,69,29,65.6,32.1,"R",-0.101560200149496,2659,6781,"MA",5
"Massachusetts","2020","2020-11-03","2020-09-17","2020-10-14",2020-09-30,"SurveyMonkey",3871,69,29,65.6,32.1,"R",-0.101560200149496,2660,6782,"MA",5
"Michigan","2020","2020-11-03","2020-10-31","2020-11-01",2020-10-31,"Research Co.",450,50,43,50.6,47.8,"R",-0.105825523803848,2661,6783,"MI",1
"Michigan","2020","2020-11-03","2020-10-29","2020-11-01",2020-10-30,"Change Research",383,51,44,50.6,47.8,"R",-0.0828360055791491,2662,6784,"MI",1
"Michigan","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Ipsos",654,53,45,50.6,47.8,"R",-0.0603631497270905,2663,6785,"MI",1
"Michigan","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Ipsos",654,53,43,50.6,47.8,"R",-0.105825523803848,2664,6786,"MI",1
"Michigan","2020","2020-11-03","2020-10-27","2020-11-01",2020-10-29,"Swayable",413,53.6,44.9,50.6,47.8,"R",-0.0625878447492017,2665,6787,"MI",1
"Michigan","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",3976,53,44,50.6,47.8,"R",-0.0828360055791491,2666,6788,"MI",2
"Michigan","2020","2020-11-03","2020-10-20","2020-11-01",2020-10-26,"SurveyMonkey",3976,52,46,50.6,47.8,"R",-0.0383842430083152,2667,6789,"MI",2
"Michigan","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"Opinion Savvy/InsiderAdvantage",500,48.8,46.7,50.6,47.8,"R",-0.0232814748225585,2668,6790,"MI",1
"Michigan","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"AtlasIntel",686,48.3,45.9,50.6,47.8,"R",-0.0405605224309108,2669,6791,"MI",1
"Michigan","2020","2020-11-03","2020-10-30","2020-10-31",2020-10-30,"Trafalgar Group",1033,45.8,48.3,50.6,47.8,"R",0.0104059211611168,2670,6792,"MI",1
"Michigan","2020","2020-11-03","2020-10-29","2020-10-31",2020-10-30,"Emerson College",700,52,45.5,50.6,47.8,"R",-0.0493133135405055,2671,6793,"MI",1
"Michigan","2020","2020-11-03","2020-10-22","2020-10-31",2020-10-26,"Morning Consult",1736,51.8,44.5,50.6,47.8,"R",-0.0715364503252157,2672,6794,"MI",2
"Michigan","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",4202,52,45,50.6,47.8,"R",-0.0603631497270905,2673,6795,"MI",2
"Michigan","2020","2020-11-03","2020-10-18","2020-10-31",2020-10-24,"SurveyMonkey",4202,52,46,50.6,47.8,"R",-0.0383842430083152,2674,6796,"MI",2
"Michigan","2020","2020-11-03","2020-10-29","2020-10-30",2020-10-29,"Public Policy Polling",745,54,44,50.6,47.8,"R",-0.0828360055791491,2675,6797,"MI",1
"Michigan","2020","2020-11-03","2020-10-25","2020-10-30",2020-10-27,"Targoz Market Research",993,53,39,50.6,47.8,"R",-0.203463993367764,2676,6798,"MI",2
"Michigan","2020","2020-11-03","2020-10-23","2020-10-30",2020-10-26,"SSRS",907,53,41,50.6,47.8,"R",-0.153453572793102,2677,6799,"MI",2
"Michigan","2020","2020-11-03","2020-10-23","2020-10-30",2020-10-26,"SSRS",953,54,40,50.6,47.8,"R",-0.178146185383474,2678,6800,"MI",2
"Michigan","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",4216,53,44,50.6,47.8,"R",-0.0828360055791491,2679,6801,"MI",2
"Michigan","2020","2020-11-03","2020-10-17","2020-10-30",2020-10-23,"SurveyMonkey",4216,52,46,50.6,47.8,"R",-0.0383842430083152,2680,6802,"MI",2
"Michigan","2020","2020-11-03","2020-10-29","2020-10-29",2020-10-29,"Mitchell Research & Communications",817,52.1,45,50.6,47.8,"R",-0.0603631497270905,2681,6803,"MI",1
"Michigan","2020","2020-11-03","2020-10-27","2020-10-29",2020-10-28,"RMG Research",800,51,44,50.6,47.8,"R",-0.0828360055791491,2682,6804,"MI",1
"Michigan","2020","2020-11-03","2020-10-26","2020-10-29",2020-10-27,"Redfield & Wilton Strategies",1212,54,41,50.6,47.8,"R",-0.153453572793102,2683,6805,"MI",2
